 # Source Time function
 # source type CMT
 # scaling scalar moment (M0) =    2.26056663E+25
 # format: #time(s)   #stf   #scalar_moment
  0.87600845546388495       0.749300361       2.26056663E+25
  0.97744257726509076       0.773413301       2.26056663E+25
   1.0788766990662957       0.796159148       2.26056663E+25
   1.1803108208675015       0.817485869       2.26056663E+25
   1.2817449426687064       0.837361276       2.26056663E+25
   1.3831790644699122       0.855772257       2.26056663E+25
   1.4846131862711172       0.872723758       2.26056663E+25
   1.5860473080723230       0.888237178       2.26056663E+25
   1.6874814298735279       0.902348816       2.26056663E+25
   1.7889155516747337       0.915107846       2.26056663E+25
   1.8903496734759386       0.926574171       2.26056663E+25
   1.9917837952771444       0.936816633       2.26056663E+25
   2.0932179170783503       0.945910573       2.26056663E+25
   2.1946520388795552       0.953936040       2.26056663E+25
   2.2960861606807610       0.960975766       2.26056663E+25
   2.3975202824819659       0.967113554       2.26056663E+25
   2.4989544042831717       0.972432673       2.26056663E+25
   2.6003885260843767       0.977014482       2.26056663E+25
   2.7018226478855825       0.980937302       2.26056663E+25
   2.8032567696867874       0.984275699       2.26056663E+25
   2.9046908914879932       0.987099528       2.26056663E+25
   3.0061250132891981       0.989473701       2.26056663E+25
   3.1075591350904039       0.991457760       2.26056663E+25
   3.2089932568916089       0.993105829       2.26056663E+25
   3.3104273786928147       0.994466484       2.26056663E+25
   3.4118615004940196       0.995583117       2.26056663E+25
   3.5132956222952245       0.996493936       2.26056663E+25
   3.6147297440964312       0.997232378       2.26056663E+25
   3.7161638658976361       0.997827470       2.26056663E+25
   3.8175979876988411       0.998304129       2.26056663E+25
   3.9190321095000460       0.998683631       2.26056663E+25
   4.0204662313012527       0.998983920       2.26056663E+25
   4.1219003531024576       0.999220133       2.26056663E+25
   4.2233344749036625       0.999404848       2.26056663E+25
   4.3247685967048675       0.999548316       2.26056663E+25
   4.4262027185060742       0.999659181       2.26056663E+25
   4.5276368403072791       0.999744296       2.26056663E+25
   4.6290709621084840       0.999809265       2.26056663E+25
   4.7305050839096889       0.999858499       2.26056663E+25
   4.8319392057108956       0.999895632       2.26056663E+25
   4.9333733275121006       0.999923468       2.26056663E+25
   5.0348074493133055       0.999944210       2.26056663E+25
   5.1362415711145104       0.999959588       2.26056663E+25
   5.2376756929157171       0.999970853       2.26056663E+25
   5.3391098147169220       0.999979138       2.26056663E+25
   5.4405439365181270       0.999985099       2.26056663E+25
   5.5419780583193337       0.999989450       2.26056663E+25
   5.6434121801205386       0.999992549       2.26056663E+25
   5.7448463019217435       0.999994814       2.26056663E+25
   5.8462804237229484       0.999996364       2.26056663E+25
   5.9477145455241551       0.999997497       2.26056663E+25
   6.0491486673253601       0.999998271       2.26056663E+25
   6.1505827891265650       0.999998808       2.26056663E+25
   6.2520169109277699       0.999999225       2.26056663E+25
   6.3534510327289766       0.999999464       2.26056663E+25
   6.4548851545301815       0.999999642       2.26056663E+25
   6.5563192763313864       0.999999762       2.26056663E+25
   6.6577533981325914       0.999999821       2.26056663E+25
   6.7591875199337981       0.999999881       2.26056663E+25
   6.8606216417350030       0.999999940       2.26056663E+25
   6.9620557635362079       0.999999940       2.26056663E+25
   7.0634898853374128        1.00000000       2.26056663E+25
   7.1649240071386195        1.00000000       2.26056663E+25
   7.2663581289398245        1.00000000       2.26056663E+25
   7.3677922507410294        1.00000000       2.26056663E+25
   7.4692263725422343        1.00000000       2.26056663E+25
   7.5706604943434410        1.00000000       2.26056663E+25
   7.6720946161446459        1.00000000       2.26056663E+25
   7.7735287379458509        1.00000000       2.26056663E+25
   7.8749628597470558        1.00000000       2.26056663E+25
   7.9763969815482625        1.00000000       2.26056663E+25
   8.0778311033494674        1.00000000       2.26056663E+25
   8.1792652251506723        1.00000000       2.26056663E+25
   8.2806993469518773        1.00000000       2.26056663E+25
   8.3821334687530840        1.00000000       2.26056663E+25
   8.4835675905542889        1.00000000       2.26056663E+25
   8.5850017123554938        1.00000000       2.26056663E+25
   8.6864358341567005        1.00000000       2.26056663E+25
   8.7878699559579054        1.00000000       2.26056663E+25
   8.8893040777591104        1.00000000       2.26056663E+25
   8.9907381995603153        1.00000000       2.26056663E+25
   9.0921723213615220        1.00000000       2.26056663E+25
   9.1936064431627269        1.00000000       2.26056663E+25
   9.2950405649639318        1.00000000       2.26056663E+25
   9.3964746867651368        1.00000000       2.26056663E+25
   9.4979088085663435        1.00000000       2.26056663E+25
   9.5993429303675484        1.00000000       2.26056663E+25
   9.7007770521687533        1.00000000       2.26056663E+25
   9.8022111739699582        1.00000000       2.26056663E+25
   9.9036452957711649        1.00000000       2.26056663E+25
   10.005079417572370        1.00000000       2.26056663E+25
   10.106513539373575        1.00000000       2.26056663E+25
   10.207947661174780        1.00000000       2.26056663E+25
   10.309381782975986        1.00000000       2.26056663E+25
   10.410815904777191        1.00000000       2.26056663E+25
   10.512250026578396        1.00000000       2.26056663E+25
   10.613684148379601        1.00000000       2.26056663E+25
   10.715118270180808        1.00000000       2.26056663E+25
   10.816552391982013        1.00000000       2.26056663E+25
   10.917986513783218        1.00000000       2.26056663E+25
   11.019420635584423        1.00000000       2.26056663E+25
   11.120854757385629        1.00000000       2.26056663E+25
   11.222288879186834        1.00000000       2.26056663E+25
   11.323723000988039        1.00000000       2.26056663E+25
   11.425157122789244        1.00000000       2.26056663E+25
   11.526591244590449        1.00000000       2.26056663E+25
   11.628025366391654        1.00000000       2.26056663E+25
   11.729459488192862        1.00000000       2.26056663E+25
   11.830893609994067        1.00000000       2.26056663E+25
   11.932327731795272        1.00000000       2.26056663E+25
   12.033761853596477        1.00000000       2.26056663E+25
   12.135195975397682        1.00000000       2.26056663E+25
   12.236630097198887        1.00000000       2.26056663E+25
   12.338064219000092        1.00000000       2.26056663E+25
   12.439498340801300        1.00000000       2.26056663E+25
   12.540932462602505        1.00000000       2.26056663E+25
   12.642366584403710        1.00000000       2.26056663E+25
   12.743800706204915        1.00000000       2.26056663E+25
   12.845234828006120        1.00000000       2.26056663E+25
   12.946668949807325        1.00000000       2.26056663E+25
   13.048103071608530        1.00000000       2.26056663E+25
   13.149537193409735        1.00000000       2.26056663E+25
   13.250971315210943        1.00000000       2.26056663E+25
   13.352405437012148        1.00000000       2.26056663E+25
   13.453839558813353        1.00000000       2.26056663E+25
   13.555273680614558        1.00000000       2.26056663E+25
   13.656707802415763        1.00000000       2.26056663E+25
   13.758141924216968        1.00000000       2.26056663E+25
   13.859576046018173        1.00000000       2.26056663E+25
   13.961010167819378        1.00000000       2.26056663E+25
   14.062444289620586        1.00000000       2.26056663E+25
   14.163878411421791        1.00000000       2.26056663E+25
   14.265312533222996        1.00000000       2.26056663E+25
   14.366746655024201        1.00000000       2.26056663E+25
   14.468180776825406        1.00000000       2.26056663E+25
   14.569614898626611        1.00000000       2.26056663E+25
   14.671049020427816        1.00000000       2.26056663E+25
   14.772483142229021        1.00000000       2.26056663E+25
   14.873917264030229        1.00000000       2.26056663E+25
   14.975351385831434        1.00000000       2.26056663E+25
   15.076785507632639        1.00000000       2.26056663E+25
   15.178219629433844        1.00000000       2.26056663E+25
   15.279653751235049        1.00000000       2.26056663E+25
   15.381087873036254        1.00000000       2.26056663E+25
   15.482521994837459        1.00000000       2.26056663E+25
   15.583956116638667        1.00000000       2.26056663E+25
   15.685390238439872        1.00000000       2.26056663E+25
   15.786824360241077        1.00000000       2.26056663E+25
   15.888258482042282        1.00000000       2.26056663E+25
   15.989692603843487        1.00000000       2.26056663E+25
   16.091126725644692        1.00000000       2.26056663E+25
   16.192560847445897        1.00000000       2.26056663E+25
   16.293994969247102        1.00000000       2.26056663E+25
   16.395429091048310        1.00000000       2.26056663E+25
   16.496863212849515        1.00000000       2.26056663E+25
   16.598297334650720        1.00000000       2.26056663E+25
   16.699731456451925        1.00000000       2.26056663E+25
   16.801165578253130        1.00000000       2.26056663E+25
   16.902599700054335        1.00000000       2.26056663E+25
   17.004033821855540        1.00000000       2.26056663E+25
   17.105467943656745        1.00000000       2.26056663E+25
   17.206902065457953        1.00000000       2.26056663E+25
   17.308336187259158        1.00000000       2.26056663E+25
   17.409770309060363        1.00000000       2.26056663E+25
   17.511204430861568        1.00000000       2.26056663E+25
   17.612638552662773        1.00000000       2.26056663E+25
   17.714072674463978        1.00000000       2.26056663E+25
   17.815506796265183        1.00000000       2.26056663E+25
   17.916940918066388        1.00000000       2.26056663E+25
   18.018375039867596        1.00000000       2.26056663E+25
   18.119809161668801        1.00000000       2.26056663E+25
   18.221243283470006        1.00000000       2.26056663E+25
   18.322677405271211        1.00000000       2.26056663E+25
   18.424111527072416        1.00000000       2.26056663E+25
   18.525545648873621        1.00000000       2.26056663E+25
   18.626979770674826        1.00000000       2.26056663E+25
   18.728413892476034        1.00000000       2.26056663E+25
   18.829848014277239        1.00000000       2.26056663E+25
   18.931282136078444        1.00000000       2.26056663E+25
   19.032716257879649        1.00000000       2.26056663E+25
   19.134150379680854        1.00000000       2.26056663E+25
   19.235584501482059        1.00000000       2.26056663E+25
   19.337018623283264        1.00000000       2.26056663E+25
   19.438452745084469        1.00000000       2.26056663E+25
   19.539886866885677        1.00000000       2.26056663E+25
   19.641320988686882        1.00000000       2.26056663E+25
   19.742755110488087        1.00000000       2.26056663E+25
   19.844189232289292        1.00000000       2.26056663E+25
   19.945623354090497        1.00000000       2.26056663E+25
   20.047057475891702        1.00000000       2.26056663E+25
   20.148491597692907        1.00000000       2.26056663E+25
   20.249925719494112        1.00000000       2.26056663E+25
   20.351359841295320        1.00000000       2.26056663E+25
   20.452793963096525        1.00000000       2.26056663E+25
   20.554228084897730        1.00000000       2.26056663E+25
   20.655662206698935        1.00000000       2.26056663E+25
   20.757096328500140        1.00000000       2.26056663E+25
   20.858530450301345        1.00000000       2.26056663E+25
   20.959964572102550        1.00000000       2.26056663E+25
   21.061398693903755        1.00000000       2.26056663E+25
   21.162832815704963        1.00000000       2.26056663E+25
   21.264266937506168        1.00000000       2.26056663E+25
   21.365701059307373        1.00000000       2.26056663E+25
   21.467135181108578        1.00000000       2.26056663E+25
   21.568569302909783        1.00000000       2.26056663E+25
   21.670003424710988        1.00000000       2.26056663E+25
   21.771437546512193        1.00000000       2.26056663E+25
   21.872871668313401        1.00000000       2.26056663E+25
   21.974305790114606        1.00000000       2.26056663E+25
   22.075739911915811        1.00000000       2.26056663E+25
   22.177174033717016        1.00000000       2.26056663E+25
   22.278608155518221        1.00000000       2.26056663E+25
   22.380042277319426        1.00000000       2.26056663E+25
   22.481476399120631        1.00000000       2.26056663E+25
   22.582910520921835        1.00000000       2.26056663E+25
   22.684344642723044        1.00000000       2.26056663E+25
   22.785778764524249        1.00000000       2.26056663E+25
   22.887212886325454        1.00000000       2.26056663E+25
   22.988647008126659        1.00000000       2.26056663E+25
   23.090081129927864        1.00000000       2.26056663E+25
   23.191515251729069        1.00000000       2.26056663E+25
   23.292949373530274        1.00000000       2.26056663E+25
   23.394383495331478        1.00000000       2.26056663E+25
   23.495817617132687        1.00000000       2.26056663E+25
   23.597251738933892        1.00000000       2.26056663E+25
   23.698685860735097        1.00000000       2.26056663E+25
   23.800119982536302        1.00000000       2.26056663E+25
   23.901554104337507        1.00000000       2.26056663E+25
   24.002988226138712        1.00000000       2.26056663E+25
   24.104422347939916        1.00000000       2.26056663E+25
   24.205856469741121        1.00000000       2.26056663E+25
   24.307290591542330        1.00000000       2.26056663E+25
   24.408724713343535        1.00000000       2.26056663E+25
   24.510158835144740        1.00000000       2.26056663E+25
   24.611592956945945        1.00000000       2.26056663E+25
   24.713027078747150        1.00000000       2.26056663E+25
   24.814461200548354        1.00000000       2.26056663E+25
   24.915895322349559        1.00000000       2.26056663E+25
   25.017329444150768        1.00000000       2.26056663E+25
   25.118763565951973        1.00000000       2.26056663E+25
   25.220197687753178        1.00000000       2.26056663E+25
   25.321631809554383        1.00000000       2.26056663E+25
   25.423065931355588        1.00000000       2.26056663E+25
   25.524500053156792        1.00000000       2.26056663E+25
   25.625934174957997        1.00000000       2.26056663E+25
   25.727368296759202        1.00000000       2.26056663E+25
   25.828802418560411        1.00000000       2.26056663E+25
   25.930236540361616        1.00000000       2.26056663E+25
   26.031670662162821        1.00000000       2.26056663E+25
   26.133104783964026        1.00000000       2.26056663E+25
   26.234538905765231        1.00000000       2.26056663E+25
   26.335973027566435        1.00000000       2.26056663E+25
   26.437407149367640        1.00000000       2.26056663E+25
   26.538841271168845        1.00000000       2.26056663E+25
   26.640275392970054        1.00000000       2.26056663E+25
   26.741709514771259        1.00000000       2.26056663E+25
   26.843143636572464        1.00000000       2.26056663E+25
   26.944577758373669        1.00000000       2.26056663E+25
   27.046011880174873        1.00000000       2.26056663E+25
   27.147446001976078        1.00000000       2.26056663E+25
   27.248880123777283        1.00000000       2.26056663E+25
   27.350314245578488        1.00000000       2.26056663E+25
   27.451748367379697        1.00000000       2.26056663E+25
   27.553182489180898        1.00000000       2.26056663E+25
   27.654616610982103        1.00000000       2.26056663E+25
   27.756050732783308        1.00000000       2.26056663E+25
   27.857484854584520        1.00000000       2.26056663E+25
   27.958918976385725        1.00000000       2.26056663E+25
   28.060353098186930        1.00000000       2.26056663E+25
   28.161787219988135        1.00000000       2.26056663E+25
   28.263221341789340        1.00000000       2.26056663E+25
   28.364655463590545        1.00000000       2.26056663E+25
   28.466089585391749        1.00000000       2.26056663E+25
   28.567523707192954        1.00000000       2.26056663E+25
   28.668957828994159        1.00000000       2.26056663E+25
   28.770391950795364        1.00000000       2.26056663E+25
   28.871826072596569        1.00000000       2.26056663E+25
   28.973260194397774        1.00000000       2.26056663E+25
   29.074694316198979        1.00000000       2.26056663E+25
   29.176128438000184        1.00000000       2.26056663E+25
   29.277562559801389        1.00000000       2.26056663E+25
   29.378996681602601        1.00000000       2.26056663E+25
   29.480430803403806        1.00000000       2.26056663E+25
   29.581864925205011        1.00000000       2.26056663E+25
   29.683299047006216        1.00000000       2.26056663E+25
   29.784733168807421        1.00000000       2.26056663E+25
   29.886167290608626        1.00000000       2.26056663E+25
   29.987601412409830        1.00000000       2.26056663E+25
   30.089035534211035        1.00000000       2.26056663E+25
   30.190469656012240        1.00000000       2.26056663E+25
   30.291903777813445        1.00000000       2.26056663E+25
   30.393337899614650        1.00000000       2.26056663E+25
   30.494772021415855        1.00000000       2.26056663E+25
   30.596206143217060        1.00000000       2.26056663E+25
   30.697640265018265        1.00000000       2.26056663E+25
   30.799074386819470        1.00000000       2.26056663E+25
   30.900508508620675        1.00000000       2.26056663E+25
   31.001942630421887        1.00000000       2.26056663E+25
   31.103376752223092        1.00000000       2.26056663E+25
   31.204810874024297        1.00000000       2.26056663E+25
   31.306244995825502        1.00000000       2.26056663E+25
   31.407679117626706        1.00000000       2.26056663E+25
   31.509113239427911        1.00000000       2.26056663E+25
   31.610547361229116        1.00000000       2.26056663E+25
   31.711981483030321        1.00000000       2.26056663E+25
   31.813415604831526        1.00000000       2.26056663E+25
   31.914849726632731        1.00000000       2.26056663E+25
   32.016283848433936        1.00000000       2.26056663E+25
   32.117717970235141        1.00000000       2.26056663E+25
   32.219152092036346        1.00000000       2.26056663E+25
   32.320586213837551        1.00000000       2.26056663E+25
   32.422020335638756        1.00000000       2.26056663E+25
   32.523454457439968        1.00000000       2.26056663E+25
   32.624888579241173        1.00000000       2.26056663E+25
   32.726322701042378        1.00000000       2.26056663E+25
   32.827756822843583        1.00000000       2.26056663E+25
   32.929190944644787        1.00000000       2.26056663E+25
   33.030625066445992        1.00000000       2.26056663E+25
   33.132059188247197        1.00000000       2.26056663E+25
   33.233493310048402        1.00000000       2.26056663E+25
   33.334927431849607        1.00000000       2.26056663E+25
   33.436361553650812        1.00000000       2.26056663E+25
   33.537795675452017        1.00000000       2.26056663E+25
   33.639229797253222        1.00000000       2.26056663E+25
   33.740663919054427        1.00000000       2.26056663E+25
   33.842098040855632        1.00000000       2.26056663E+25
   33.943532162656837        1.00000000       2.26056663E+25
   34.044966284458042        1.00000000       2.26056663E+25
   34.146400406259254        1.00000000       2.26056663E+25
   34.247834528060459        1.00000000       2.26056663E+25
   34.349268649861664        1.00000000       2.26056663E+25
   34.450702771662868        1.00000000       2.26056663E+25
   34.552136893464073        1.00000000       2.26056663E+25
   34.653571015265278        1.00000000       2.26056663E+25
   34.755005137066483        1.00000000       2.26056663E+25
   34.856439258867688        1.00000000       2.26056663E+25
   34.957873380668893        1.00000000       2.26056663E+25
   35.059307502470098        1.00000000       2.26056663E+25
   35.160741624271303        1.00000000       2.26056663E+25
   35.262175746072508        1.00000000       2.26056663E+25
   35.363609867873713        1.00000000       2.26056663E+25
   35.465043989674918        1.00000000       2.26056663E+25
   35.566478111476123        1.00000000       2.26056663E+25
   35.667912233277335        1.00000000       2.26056663E+25
   35.769346355078540        1.00000000       2.26056663E+25
   35.870780476879744        1.00000000       2.26056663E+25
   35.972214598680949        1.00000000       2.26056663E+25
   36.073648720482154        1.00000000       2.26056663E+25
   36.175082842283359        1.00000000       2.26056663E+25
   36.276516964084564        1.00000000       2.26056663E+25
   36.377951085885769        1.00000000       2.26056663E+25
   36.479385207686974        1.00000000       2.26056663E+25
   36.580819329488179        1.00000000       2.26056663E+25
   36.682253451289384        1.00000000       2.26056663E+25
   36.783687573090589        1.00000000       2.26056663E+25
   36.885121694891794        1.00000000       2.26056663E+25
   36.986555816692999        1.00000000       2.26056663E+25
   37.087989938494204        1.00000000       2.26056663E+25
   37.189424060295408        1.00000000       2.26056663E+25
   37.290858182096621        1.00000000       2.26056663E+25
   37.392292303897825        1.00000000       2.26056663E+25
   37.493726425699030        1.00000000       2.26056663E+25
   37.595160547500235        1.00000000       2.26056663E+25
   37.696594669301440        1.00000000       2.26056663E+25
   37.798028791102645        1.00000000       2.26056663E+25
   37.899462912903850        1.00000000       2.26056663E+25
   38.000897034705055        1.00000000       2.26056663E+25
   38.102331156506260        1.00000000       2.26056663E+25
   38.203765278307465        1.00000000       2.26056663E+25
   38.305199400108670        1.00000000       2.26056663E+25
   38.406633521909875        1.00000000       2.26056663E+25
   38.508067643711080        1.00000000       2.26056663E+25
   38.609501765512285        1.00000000       2.26056663E+25
   38.710935887313489        1.00000000       2.26056663E+25
   38.812370009114701        1.00000000       2.26056663E+25
   38.913804130915906        1.00000000       2.26056663E+25
   39.015238252717111        1.00000000       2.26056663E+25
   39.116672374518316        1.00000000       2.26056663E+25
   39.218106496319521        1.00000000       2.26056663E+25
   39.319540618120726        1.00000000       2.26056663E+25
   39.420974739921931        1.00000000       2.26056663E+25
   39.522408861723136        1.00000000       2.26056663E+25
   39.623842983524341        1.00000000       2.26056663E+25
   39.725277105325546        1.00000000       2.26056663E+25
   39.826711227126751        1.00000000       2.26056663E+25
   39.928145348927956        1.00000000       2.26056663E+25
   40.029579470729161        1.00000000       2.26056663E+25
   40.131013592530365        1.00000000       2.26056663E+25
   40.232447714331570        1.00000000       2.26056663E+25
   40.333881836132775        1.00000000       2.26056663E+25
   40.435315957933987        1.00000000       2.26056663E+25
   40.536750079735192        1.00000000       2.26056663E+25
   40.638184201536397        1.00000000       2.26056663E+25
   40.739618323337602        1.00000000       2.26056663E+25
   40.841052445138807        1.00000000       2.26056663E+25
   40.942486566940012        1.00000000       2.26056663E+25
   41.043920688741217        1.00000000       2.26056663E+25
   41.145354810542422        1.00000000       2.26056663E+25
   41.246788932343627        1.00000000       2.26056663E+25
   41.348223054144832        1.00000000       2.26056663E+25
   41.449657175946037        1.00000000       2.26056663E+25
   41.551091297747242        1.00000000       2.26056663E+25
   41.652525419548446        1.00000000       2.26056663E+25
   41.753959541349651        1.00000000       2.26056663E+25
   41.855393663150856        1.00000000       2.26056663E+25
   41.956827784952068        1.00000000       2.26056663E+25
   42.058261906753273        1.00000000       2.26056663E+25
   42.159696028554478        1.00000000       2.26056663E+25
   42.261130150355683        1.00000000       2.26056663E+25
   42.362564272156888        1.00000000       2.26056663E+25
   42.463998393958093        1.00000000       2.26056663E+25
   42.565432515759298        1.00000000       2.26056663E+25
   42.666866637560503        1.00000000       2.26056663E+25
   42.768300759361708        1.00000000       2.26056663E+25
   42.869734881162913        1.00000000       2.26056663E+25
   42.971169002964118        1.00000000       2.26056663E+25
   43.072603124765322        1.00000000       2.26056663E+25
   43.174037246566527        1.00000000       2.26056663E+25
   43.275471368367732        1.00000000       2.26056663E+25
   43.376905490168937        1.00000000       2.26056663E+25
   43.478339611970142        1.00000000       2.26056663E+25
   43.579773733771354        1.00000000       2.26056663E+25
   43.681207855572559        1.00000000       2.26056663E+25
   43.782641977373764        1.00000000       2.26056663E+25
   43.884076099174969        1.00000000       2.26056663E+25
   43.985510220976174        1.00000000       2.26056663E+25
   44.086944342777379        1.00000000       2.26056663E+25
   44.188378464578584        1.00000000       2.26056663E+25
   44.289812586379789        1.00000000       2.26056663E+25
   44.391246708180994        1.00000000       2.26056663E+25
   44.492680829982199        1.00000000       2.26056663E+25
   44.594114951783403        1.00000000       2.26056663E+25
   44.695549073584608        1.00000000       2.26056663E+25
   44.796983195385813        1.00000000       2.26056663E+25
   44.898417317187018        1.00000000       2.26056663E+25
   44.999851438988223        1.00000000       2.26056663E+25
   45.101285560789435        1.00000000       2.26056663E+25
   45.202719682590640        1.00000000       2.26056663E+25
   45.304153804391845        1.00000000       2.26056663E+25
   45.405587926193050        1.00000000       2.26056663E+25
   45.507022047994255        1.00000000       2.26056663E+25
   45.608456169795460        1.00000000       2.26056663E+25
   45.709890291596665        1.00000000       2.26056663E+25
   45.811324413397870        1.00000000       2.26056663E+25
   45.912758535199075        1.00000000       2.26056663E+25
   46.014192657000279        1.00000000       2.26056663E+25
   46.115626778801484        1.00000000       2.26056663E+25
   46.217060900602689        1.00000000       2.26056663E+25
   46.318495022403894        1.00000000       2.26056663E+25
   46.419929144205099        1.00000000       2.26056663E+25
   46.521363266006304        1.00000000       2.26056663E+25
   46.622797387807509        1.00000000       2.26056663E+25
   46.724231509608721        1.00000000       2.26056663E+25
   46.825665631409926        1.00000000       2.26056663E+25
   46.927099753211131        1.00000000       2.26056663E+25
   47.028533875012336        1.00000000       2.26056663E+25
   47.129967996813541        1.00000000       2.26056663E+25
   47.231402118614746        1.00000000       2.26056663E+25
   47.332836240415951        1.00000000       2.26056663E+25
   47.434270362217156        1.00000000       2.26056663E+25
   47.535704484018360        1.00000000       2.26056663E+25
   47.637138605819565        1.00000000       2.26056663E+25
   47.738572727620770        1.00000000       2.26056663E+25
   47.840006849421975        1.00000000       2.26056663E+25
   47.941440971223180        1.00000000       2.26056663E+25
   48.042875093024385        1.00000000       2.26056663E+25
   48.144309214825590        1.00000000       2.26056663E+25
   48.245743336626802        1.00000000       2.26056663E+25
   48.347177458428007        1.00000000       2.26056663E+25
   48.448611580229212        1.00000000       2.26056663E+25
   48.550045702030417        1.00000000       2.26056663E+25
   48.651479823831622        1.00000000       2.26056663E+25
   48.752913945632827        1.00000000       2.26056663E+25
   48.854348067434032        1.00000000       2.26056663E+25
   48.955782189235237        1.00000000       2.26056663E+25
   49.057216311036441        1.00000000       2.26056663E+25
   49.158650432837646        1.00000000       2.26056663E+25
   49.260084554638851        1.00000000       2.26056663E+25
   49.361518676440056        1.00000000       2.26056663E+25
   49.462952798241261        1.00000000       2.26056663E+25
   49.564386920042466        1.00000000       2.26056663E+25
   49.665821041843671        1.00000000       2.26056663E+25
   49.767255163644876        1.00000000       2.26056663E+25
   49.868689285446088        1.00000000       2.26056663E+25
   49.970123407247293        1.00000000       2.26056663E+25
   50.071557529048498        1.00000000       2.26056663E+25
   50.172991650849703        1.00000000       2.26056663E+25
   50.274425772650908        1.00000000       2.26056663E+25
   50.375859894452113        1.00000000       2.26056663E+25
   50.477294016253317        1.00000000       2.26056663E+25
   50.578728138054522        1.00000000       2.26056663E+25
   50.680162259855727        1.00000000       2.26056663E+25
   50.781596381656932        1.00000000       2.26056663E+25
   50.883030503458137        1.00000000       2.26056663E+25
   50.984464625259342        1.00000000       2.26056663E+25
   51.085898747060547        1.00000000       2.26056663E+25
   51.187332868861752        1.00000000       2.26056663E+25
   51.288766990662957        1.00000000       2.26056663E+25
   51.390201112464169        1.00000000       2.26056663E+25
   51.491635234265374        1.00000000       2.26056663E+25
   51.593069356066579        1.00000000       2.26056663E+25
   51.694503477867784        1.00000000       2.26056663E+25
   51.795937599668989        1.00000000       2.26056663E+25
   51.897371721470194        1.00000000       2.26056663E+25
   51.998805843271398        1.00000000       2.26056663E+25
   52.100239965072603        1.00000000       2.26056663E+25
   52.201674086873808        1.00000000       2.26056663E+25
   52.303108208675013        1.00000000       2.26056663E+25
   52.404542330476218        1.00000000       2.26056663E+25
   52.505976452277423        1.00000000       2.26056663E+25
   52.607410574078628        1.00000000       2.26056663E+25
   52.708844695879833        1.00000000       2.26056663E+25
   52.810278817681038        1.00000000       2.26056663E+25
